Frequency,Power
2.2112e+09,0.3709781
2.2113e+09,0.3725894
2.2114e+09,0.3682388
2.2115e+09,0.3666275
2.2116e+09,0.369689
2.2117e+09,0.369689
2.2118e+09,0.3756509
2.2119e+09,0.3714614
2.212e+09,0.3674331
2.2121e+09,0.3685611
2.2122e+09,0.3656607
2.2123e+09,0.361149
2.2124e+09,0.3634048
2.2125e+09,0.3740396
2.2126e+09,0.3724283
2.2127e+09,0.362438
2.2128e+09,0.3692056
2.2129e+09,0.3713003
2.213e+09,0.372106
2.2131e+09,0.3687222
2.2132e+09,0.3772623
2.2133e+09,0.3738785
2.2134e+09,0.3717837
2.2135e+09,0.3775845
2.2136e+09,0.3695279
2.2137e+09,0.3719449
2.2138e+09,0.3692056
2.2139e+09,0.3701724
2.214e+09,0.3746841
2.2141e+09,0.3716226
2.2142e+09,0.3690445
2.2143e+09,0.3650162
2.2144e+09,0.3777457
2.2145e+09,0.3624381
2.2146e+09,0.3693667
2.2147e+09,0.3713004
2.2148e+09,0.3688833
2.2149e+09,0.3729117
2.215e+09,0.3711392
2.2151e+09,0.37694
2.2152e+09,0.3674331
2.2153e+09,0.3714615
2.2154e+09,0.3654995
2.2155e+09,0.3756509
2.2156e+09,0.3701725
2.2157e+09,0.3714615
2.2158e+09,0.3772623
2.2159e+09,0.3685611
2.216e+09,0.3688833
2.2161e+09,0.374523
2.2162e+09,0.3688833
2.2163e+09,0.3640494
2.2164e+09,0.3804849
2.2165e+09,0.3779068
2.2166e+09,0.3663052
2.2167e+09,0.3764566
2.2168e+09,0.3651773
2.2169e+09,0.3666275
2.217e+09,0.37694
2.2171e+09,0.3764566
2.2172e+09,0.3742008
2.2173e+09,0.3762954
2.2174e+09,0.3693667
2.2175e+09,0.3767789
2.2176e+09,0.3698502
2.2177e+09,0.3674332
2.2178e+09,0.3758121
2.2179e+09,0.3637271
2.218e+09,0.3711392
2.2181e+09,0.37694
2.2182e+09,0.3761343
2.2183e+09,0.3714615
2.2184e+09,0.37694
2.2185e+09,0.374523
2.2186e+09,0.363566
2.2187e+09,0.3706558
2.2188e+09,0.374523
2.2189e+09,0.3762955
2.219e+09,0.3738785
2.2191e+09,0.3722672
2.2192e+09,0.3743619
2.2193e+09,0.3779068
2.2194e+09,0.3737173
2.2195e+09,0.3622769
2.2196e+09,0.3717837
2.2197e+09,0.3729117
2.2198e+09,0.3725894
2.2199e+09,0.3724283
2.22e+09,0.3700113
2.2201e+09,0.3663052
2.2202e+09,0.3692056
2.2203e+09,0.3654995
2.2204e+09,0.3729117
2.2205e+09,0.3701725
2.2206e+09,0.3735562
2.2207e+09,0.3700113
2.2208e+09,0.3756509
2.2209e+09,0.3729117
2.221e+09,0.3725894
2.2211e+09,0.3677554
2.2212e+09,0.37694
2.2213e+09,0.3730728
2.2214e+09,0.3713004
2.2215e+09,0.3724283
2.2216e+09,0.3772622
2.2217e+09,0.3730728
2.2218e+09,0.3774234
2.2219e+09,0.3680777
2.222e+09,0.367272
2.2221e+09,0.367272
2.2222e+09,0.3743619
2.2223e+09,0.3753287
2.2224e+09,0.3708169
2.2225e+09,0.3732339
2.2226e+09,0.37694
2.2227e+09,0.3742007
2.2228e+09,0.367272
2.2229e+09,0.3664663
2.223e+09,0.3796793
2.2231e+09,0.3782291
2.2232e+09,0.3682389
2.2233e+09,0.3634048
2.2234e+09,0.3740396
2.2235e+09,0.3774234
2.2236e+09,0.3709781
2.2237e+09,0.3703335
2.2238e+09,0.3648551
2.2239e+09,0.3729117
2.224e+09,0.3679166
2.2241e+09,0.3812906
2.2242e+09,0.3759732
2.2243e+09,0.3783902
2.2244e+09,0.3746841
2.2245e+09,0.3630826
2.2246e+09,0.3748453
2.2247e+09,0.3664664
2.2248e+09,0.3700113
2.2249e+09,0.372106
2.225e+09,0.3708169
2.2251e+09,0.3730728
2.2252e+09,0.367272
2.2253e+09,0.3614712
2.2254e+09,0.3759732
2.2255e+09,0.3725894
2.2256e+09,0.3748453
2.2257e+09,0.3688834
2.2258e+09,0.3758121
2.2259e+09,0.3667886
2.226e+09,0.3640494
2.2261e+09,0.3621158
2.2262e+09,0.3740396
2.2263e+09,0.3751676
2.2264e+09,0.3674332
2.2265e+09,0.3637271
2.2266e+09,0.3746841
2.2267e+09,0.3724283
2.2268e+09,0.3709781
2.2269e+09,0.3653384
2.227e+09,0.3750064
2.2271e+09,0.3701724
2.2272e+09,0.3808072
2.2273e+09,0.3751675
2.2274e+09,0.3709781
2.2275e+09,0.3667886
2.2276e+09,0.3698502
2.2277e+09,0.3690445
2.2278e+09,0.3619546
2.2279e+09,0.3711392
2.228e+09,0.3764566
2.2281e+09,0.3790347
2.2282e+09,0.3771011
2.2283e+09,0.3690445
2.2284e+09,0.3677554
2.2285e+09,0.3791959
2.2286e+09,0.3730728
2.2287e+09,0.3727505
2.2288e+09,0.3717837
2.2289e+09,0.374523
2.229e+09,0.3785513
2.2291e+09,0.3700113
2.2292e+09,0.3732339
2.2293e+09,0.3669497
2.2294e+09,0.374523
2.2295e+09,0.3733951
2.2296e+09,0.3693667
2.2297e+09,0.3679166
2.2298e+09,0.3822574
2.2299e+09,0.3693668
2.23e+09,0.3701724
2.2301e+09,0.3695279
2.2302e+09,0.3701724
2.2303e+09,0.372106
2.2304e+09,0.3743619
2.2305e+09,0.3711392
2.2306e+09,0.3816128
2.2307e+09,0.3684
2.2308e+09,0.3700113
2.2309e+09,0.3708169
2.231e+09,0.3730728
2.2311e+09,0.3742007
2.2312e+09,0.3658219
2.2313e+09,0.3724283
2.2314e+09,0.3701724
2.2315e+09,0.3692056
2.2316e+09,0.3709781
2.2317e+09,0.38548
2.2318e+09,0.3714614
2.2319e+09,0.3733951
2.232e+09,0.3751676
2.2321e+09,0.3771011
2.2322e+09,0.3798404
2.2323e+09,0.3656607
2.2324e+09,0.365983
2.2325e+09,0.3730728
2.2326e+09,0.3729117
2.2327e+09,0.3801627
2.2328e+09,0.3648551
2.2329e+09,0.3674332
2.233e+09,0.3703336
2.2331e+09,0.3748453
2.2332e+09,0.3638882
2.2333e+09,0.3820962
2.2334e+09,0.3758121
2.2335e+09,0.3622769
2.2336e+09,0.379357
2.2337e+09,0.3674332
2.2338e+09,0.3759732
2.2339e+09,0.3780679
2.234e+09,0.3733951
2.2341e+09,0.3713004
2.2342e+09,0.3725894
2.2343e+09,0.3680777
2.2344e+09,0.3669498
2.2345e+09,0.3783902
2.2346e+09,0.3798404
2.2347e+09,0.3688833
2.2348e+09,0.3816128
2.2349e+09,0.3685611
2.235e+09,0.3700113
2.2351e+09,0.3664663
2.2352e+09,0.3791959
2.2353e+09,0.374523
2.2354e+09,0.3748453
2.2355e+09,0.3701724
2.2356e+09,0.3667886
2.2357e+09,0.3666275
2.2358e+09,0.3729117
2.2359e+09,0.3761343
2.236e+09,0.3711392
2.2361e+09,0.365983
2.2362e+09,0.3732339
2.2363e+09,0.3688833
2.2364e+09,0.3756509
2.2365e+09,0.3674332
2.2366e+09,0.3719449
2.2367e+09,0.3791959
2.2368e+09,0.3766177
2.2369e+09,0.3798404
2.237e+09,0.3698502
2.2371e+09,0.3788736
2.2372e+09,0.3764566
2.2373e+09,0.3761343
2.2374e+09,0.3740396
2.2375e+09,0.3743619
2.2376e+09,0.3795181
2.2377e+09,0.3790347
2.2378e+09,0.37694
2.2379e+09,0.3708169
2.238e+09,0.3748453
2.2381e+09,0.3754898
2.2382e+09,0.3819351
2.2383e+09,0.3703335
2.2384e+09,0.3703336
2.2385e+09,0.3771011
2.2386e+09,0.3724283
2.2387e+09,0.3722671
2.2388e+09,0.3775845
2.2389e+09,0.369689
2.239e+09,0.3663052
2.2391e+09,0.3703336
2.2392e+09,0.3704947
2.2393e+09,0.3675943
2.2394e+09,0.3724283
2.2395e+09,0.3808072
2.2396e+09,0.3761343
2.2397e+09,0.3748453
2.2398e+09,0.3767789
2.2399e+09,0.3730728
2.24e+09,0.3738785
2.2401e+09,0.37694
2.2402e+09,0.378229
2.2403e+09,0.3727505
2.2404e+09,0.3761343
2.2405e+09,0.3709781
2.2406e+09,0.3727505
2.2407e+09,0.3692056
2.2408e+09,0.3735562
2.2409e+09,0.3800015
2.241e+09,0.3732339
2.2411e+09,0.3706558
2.2412e+09,0.3735562
2.2413e+09,0.380646
2.2414e+09,0.3774234
2.2415e+09,0.3640494
2.2416e+09,0.3722672
2.2417e+09,0.3679166
2.2418e+09,0.3779068
2.2419e+09,0.3663052
2.242e+09,0.3742008
2.2421e+09,0.3761343
2.2422e+09,0.3754898
2.2423e+09,0.3735562
2.2424e+09,0.3740396
2.2425e+09,0.3761343
2.2426e+09,0.3742007
2.2427e+09,0.3693667
2.2428e+09,0.3674331
2.2429e+09,0.3693667
2.243e+09,0.3777457
2.2431e+09,0.3737173
2.2432e+09,0.3796793
2.2433e+09,0.3621158
2.2434e+09,0.3716226
2.2435e+09,0.3751675
2.2436e+09,0.3759732
2.2437e+09,0.369689
2.2438e+09,0.3727505
2.2439e+09,0.3771011
2.244e+09,0.3684
2.2441e+09,0.3772623
2.2442e+09,0.3692057
2.2443e+09,0.3671109
2.2444e+09,0.3701724
2.2445e+09,0.3777457
2.2446e+09,0.3693667
2.2447e+09,0.3787125
2.2448e+09,0.3725894
2.2449e+09,0.3722672
2.245e+09,0.3783902
2.2451e+09,0.3730728
2.2452e+09,0.3748453
2.2453e+09,0.3677554
2.2454e+09,0.3690445
2.2455e+09,0.3767789
2.2456e+09,0.3704947
2.2457e+09,0.3638882
2.2458e+09,0.3732339
2.2459e+09,0.3719449
2.246e+09,0.3780679
2.2461e+09,0.3653384
2.2462e+09,0.3732339
2.2463e+09,0.3722672
2.2464e+09,0.3640494
2.2465e+09,0.3785513
2.2466e+09,0.3825797
2.2467e+09,0.3738785
2.2468e+09,0.3690445
2.2469e+09,0.3737174
2.247e+09,0.381774
2.2471e+09,0.3677554
2.2472e+09,0.3808072
2.2473e+09,0.3788736
2.2474e+09,0.3796793
2.2475e+09,0.3780679
2.2476e+09,0.3724283
2.2477e+09,0.361149
2.2478e+09,0.3671109
2.2479e+09,0.3654995
2.248e+09,0.3716226
2.2481e+09,0.372106
2.2482e+09,0.3716226
2.2483e+09,0.3704947
2.2484e+09,0.3762954
2.2485e+09,0.3754898
2.2486e+09,0.3692056
2.2487e+09,0.3796793
2.2488e+09,0.3684
2.2489e+09,0.3692056
2.249e+09,0.3775845
2.2491e+09,0.3722671
2.2492e+09,0.3663052
2.2493e+09,0.3709781
2.2494e+09,0.3729117
2.2495e+09,0.3735562
2.2496e+09,0.3667886
2.2497e+09,0.3680777
2.2498e+09,0.3748453
2.2499e+09,0.3724283
2.25e+09,0.3727505
2.2501e+09,0.3733951
2.2502e+09,0.3693667
2.2503e+09,0.3764566
2.2504e+09,0.3680777
2.2505e+09,0.3675943
2.2506e+09,0.3700113
2.2507e+09,0.3759732
2.2508e+09,0.3730728
2.2509e+09,0.3791959
2.251e+09,0.3703336
2.2511e+09,0.3703335
2.2512e+09,0.3737173
2.2513e+09,0.372106
2.2514e+09,0.367272
2.2515e+09,0.3684
2.2516e+09,0.3698502
2.2517e+09,0.3746841
2.2518e+09,0.3732339
2.2519e+09,0.3724283
2.252e+09,0.3658218
2.2521e+09,0.3724283
2.2522e+09,0.3688834
2.2523e+09,0.3743619
2.2524e+09,0.3740396
2.2525e+09,0.3816128
2.2526e+09,0.3753287
2.2527e+09,0.3764566
2.2528e+09,0.3677554
2.2529e+09,0.3674332
2.253e+09,0.3706558
2.2531e+09,0.3788736
2.2532e+09,0.3808072
2.2533e+09,0.3683999
2.2534e+09,0.3629214
2.2535e+09,0.3663052
2.2536e+09,0.3729117
2.2537e+09,0.3767789
2.2538e+09,0.3703336
2.2539e+09,0.3825796
2.254e+09,0.3722672
2.2541e+09,0.3675943
2.2542e+09,0.3780679
2.2543e+09,0.3748453
2.2544e+09,0.3690445
2.2545e+09,0.3795181
2.2546e+09,0.3800015
2.2547e+09,0.3698502
2.2548e+09,0.3714615
2.2549e+09,0.3771011
2.255e+09,0.3785513
2.2551e+09,0.3667886
2.2552e+09,0.3727506
2.2553e+09,0.3730728
2.2554e+09,0.3804849
2.2555e+09,0.378229
2.2556e+09,0.3669497
2.2557e+09,0.3714615
2.2558e+09,0.3759732
2.2559e+09,0.3651773
2.256e+09,0.3798404
2.2561e+09,0.3790347
2.2562e+09,0.3787125
2.2563e+09,0.3690445
2.2564e+09,0.3735562
2.2565e+09,0.3737174
2.2566e+09,0.3596988
2.2567e+09,0.3762954
2.2568e+09,0.3703335
2.2569e+09,0.3746841
2.257e+09,0.3746841
2.2571e+09,0.3796793
2.2572e+09,0.3722672
2.2573e+09,0.3695279
2.2574e+09,0.3791959
2.2575e+09,0.3695279
2.2576e+09,0.3679166
2.2577e+09,0.3742008
2.2578e+09,0.3782291
2.2579e+09,0.3713004
2.258e+09,0.3737174
2.2581e+09,0.3803238
2.2582e+09,0.3796793
2.2583e+09,0.3795181
2.2584e+09,0.3690445
2.2585e+09,0.3820962
2.2586e+09,0.3798404
2.2587e+09,0.3754898
2.2588e+09,0.3742008
2.2589e+09,0.3733951
2.259e+09,0.3738785
2.2591e+09,0.3780679
2.2592e+09,0.3695279
2.2593e+09,0.3751675
2.2594e+09,0.3750064
2.2595e+09,0.3754898
2.2596e+09,0.372106
2.2597e+09,0.3751676
2.2598e+09,0.372106
2.2599e+09,0.3738785
2.26e+09,0.3762955
2.2601e+09,0.3761343
2.2602e+09,0.3687222
2.2603e+09,0.3703336
2.2604e+09,0.3766177
2.2605e+09,0.3677555
2.2606e+09,0.3777457
2.2607e+09,0.3742007
2.2608e+09,0.3775846
2.2609e+09,0.3656607
2.261e+09,0.37694
2.2611e+09,0.3679165
2.2612e+09,0.3832242
2.2613e+09,0.3742008
2.2614e+09,0.3779068
2.2615e+09,0.3737174
2.2616e+09,0.3753287
2.2617e+09,0.3703336
2.2618e+09,0.3800015
2.2619e+09,0.3761343
2.262e+09,0.3708169
2.2621e+09,0.3703336
2.2622e+09,0.3685611
2.2623e+09,0.37694
2.2624e+09,0.3714615
2.2625e+09,0.3779068
2.2626e+09,0.3762955
2.2627e+09,0.3725894
2.2628e+09,0.3742008
2.2629e+09,0.3758121
2.263e+09,0.3704947
2.2631e+09,0.3833853
2.2632e+09,0.3722672
2.2633e+09,0.3646939
2.2634e+09,0.3656607
2.2635e+09,0.3737173
2.2636e+09,0.3613101
2.2637e+09,0.3767789
2.2638e+09,0.3790347
2.2639e+09,0.3733951
2.264e+09,0.3746841
2.2641e+09,0.3730728
2.2642e+09,0.363566
2.2643e+09,0.3771011
2.2644e+09,0.3764566
2.2645e+09,0.3664664
2.2646e+09,0.3801627
2.2647e+09,0.3714615
2.2648e+09,0.3761343
2.2649e+09,0.3814517
2.265e+09,0.3708169
2.2651e+09,0.3750064
2.2652e+09,0.3759732
2.2653e+09,0.3693668
2.2654e+09,0.3692056
2.2655e+09,0.3663052
2.2656e+09,0.3808072
2.2657e+09,0.3640494
2.2658e+09,0.3742007
2.2659e+09,0.3771011
2.266e+09,0.3735562
2.2661e+09,0.3703336
2.2662e+09,0.3638882
2.2663e+09,0.3725894
2.2664e+09,0.3684
2.2665e+09,0.3775845
2.2666e+09,0.3719449
2.2667e+09,0.3804849
2.2668e+09,0.3708169
2.2669e+09,0.3767789
2.267e+09,0.3730728
2.2671e+09,0.3651773
2.2672e+09,0.380646
2.2673e+09,0.3732339
2.2674e+09,0.3743618
2.2675e+09,0.3762955
2.2676e+09,0.3711392
2.2677e+09,0.3771011
2.2678e+09,0.3679166
2.2679e+09,0.3756509
2.268e+09,0.3754898
2.2681e+09,0.3743618
2.2682e+09,0.3804849
2.2683e+09,0.3746841
2.2684e+09,0.3711392
2.2685e+09,0.3861246
2.2686e+09,0.3803238
2.2687e+09,0.3729117
2.2688e+09,0.3733951
2.2689e+09,0.3787125
2.269e+09,0.3684
2.2691e+09,0.3746841
2.2692e+09,0.3811295
2.2693e+09,0.3706558
2.2694e+09,0.3780679
2.2695e+09,0.3795181
2.2696e+09,0.3811295
2.2697e+09,0.3701724
2.2698e+09,0.3701724
2.2699e+09,0.3693667
2.27e+09,0.3688834
2.2701e+09,0.3675943
2.2702e+09,0.3785513
2.2703e+09,0.3801627
2.2704e+09,0.3851578
2.2705e+09,0.3804849
2.2706e+09,0.3746841
2.2707e+09,0.3701724
2.2708e+09,0.374523
2.2709e+09,0.374523
2.271e+09,0.3771011
2.2711e+09,0.3669497
2.2712e+09,0.3866079
2.2713e+09,0.3735562
2.2714e+09,0.3674332
2.2715e+09,0.3798404
2.2716e+09,0.3759732
2.2717e+09,0.3690445
2.2718e+09,0.3730728
2.2719e+09,0.3637271
2.272e+09,0.3730728
2.2721e+09,0.3674332
2.2722e+09,0.3766177
2.2723e+09,0.3703335
2.2724e+09,0.3682388
2.2725e+09,0.3716226
2.2726e+09,0.3656607
2.2727e+09,0.3730728
2.2728e+09,0.3700113
2.2729e+09,0.3653384
2.273e+09,0.3729117
2.2731e+09,0.3735562
2.2732e+09,0.3777457
2.2733e+09,0.3756509
2.2734e+09,0.3746841
2.2735e+09,0.3766177
2.2736e+09,0.3719449
2.2737e+09,0.3719449
2.2738e+09,0.3753287
2.2739e+09,0.369689
2.274e+09,0.367272
2.2741e+09,0.369689
2.2742e+09,0.3814517
2.2743e+09,0.3775845
2.2744e+09,0.3735562
2.2745e+09,0.3772623
2.2746e+09,0.3777457
2.2747e+09,0.379357
2.2748e+09,0.3717837
2.2749e+09,0.3819351
2.275e+09,0.3820962
2.2751e+09,0.3771011
2.2752e+09,0.3775845
2.2753e+09,0.3816128
2.2754e+09,0.372106
2.2755e+09,0.3787125
2.2756e+09,0.3713004
2.2757e+09,0.3645328
2.2758e+09,0.3722672
2.2759e+09,0.3729117
2.276e+09,0.3754898
2.2761e+09,0.3746841
2.2762e+09,0.370817
2.2763e+09,0.3675943
2.2764e+09,0.3719449
2.2765e+09,0.3780679
2.2766e+09,0.3738785
2.2767e+09,0.3717838
2.2768e+09,0.3717837
2.2769e+09,0.3775845
2.277e+09,0.3754898
2.2771e+09,0.3725894
2.2772e+09,0.3733951
2.2773e+09,0.3809683
2.2774e+09,0.3774234
2.2775e+09,0.3717838
2.2776e+09,0.3762955
2.2777e+09,0.3716226
2.2778e+09,0.3717838
2.2779e+09,0.3761343
2.278e+09,0.3777457
2.2781e+09,0.3845132
2.2782e+09,0.3750064
2.2783e+09,0.3803238
2.2784e+09,0.3766177
2.2785e+09,0.3804849
2.2786e+09,0.3674332
2.2787e+09,0.372106
2.2788e+09,0.3701724
2.2789e+09,0.3713003
2.279e+09,0.3743618
2.2791e+09,0.372106
2.2792e+09,0.3704947
2.2793e+09,0.3775845
2.2794e+09,0.3690445
2.2795e+09,0.3708169
2.2796e+09,0.373234
2.2797e+09,0.3771011
2.2798e+09,0.380646
2.2799e+09,0.3671109
2.28e+09,0.3714614
2.2801e+09,0.3687222
2.2802e+09,0.3762955
2.2803e+09,0.3785513
2.2804e+09,0.3753287
2.2805e+09,0.3687222
2.2806e+09,0.3735562
2.2807e+09,0.3743619
2.2808e+09,0.3751676
2.2809e+09,0.3743619
2.281e+09,0.3642105
2.2811e+09,0.3730728
2.2812e+09,0.37694
2.2813e+09,0.3742007
2.2814e+09,0.374523
2.2815e+09,0.3733951
2.2816e+09,0.3764566
2.2817e+09,0.3661441
2.2818e+09,0.3706558
2.2819e+09,0.3717838
2.282e+09,0.3777457
2.2821e+09,0.3664664
2.2822e+09,0.374523
2.2823e+09,0.367272
2.2824e+09,0.3738785
2.2825e+09,0.3703336
2.2826e+09,0.3732339
2.2827e+09,0.3714615
2.2828e+09,0.3701724
2.2829e+09,0.3772623
2.283e+09,0.3753286
2.2831e+09,0.3727505
2.2832e+09,0.3724283
2.2833e+09,0.3727505
2.2834e+09,0.3675943
2.2835e+09,0.3753287
2.2836e+09,0.3709781
2.2837e+09,0.3733951
2.2838e+09,0.3740396
2.2839e+09,0.3737173
2.284e+09,0.3656607
2.2841e+09,0.3733951
2.2842e+09,0.3701724
2.2843e+09,0.3656607
2.2844e+09,0.3742008
2.2845e+09,0.3756509
2.2846e+09,0.3716226
2.2847e+09,0.380646
2.2848e+09,0.3796793
2.2849e+09,0.3804849
2.285e+09,0.3759732
2.2851e+09,0.3774234
2.2852e+09,0.3743619
2.2853e+09,0.3775845
2.2854e+09,0.3738785
2.2855e+09,0.3722672
2.2856e+09,0.3790347
2.2857e+09,0.3811295
2.2858e+09,0.3687222
2.2859e+09,0.3727505
2.286e+09,0.3692056
2.2861e+09,0.3767789
2.2862e+09,0.379357
2.2863e+09,0.3740396
2.2864e+09,0.3658218
2.2865e+09,0.3804849
2.2866e+09,0.3798404
2.2867e+09,0.3753287
2.2868e+09,0.3733951
2.2869e+09,0.3754898
2.287e+09,0.3766177
2.2871e+09,0.3685611
2.2872e+09,0.3754898
2.2873e+09,0.3711392
2.2874e+09,0.3748453
2.2875e+09,0.3774234
2.2876e+09,0.3783902
2.2877e+09,0.3790347
2.2878e+09,0.3708169
2.2879e+09,0.3642105
2.288e+09,0.3820962
2.2881e+09,0.3750064
2.2882e+09,0.3779068
2.2883e+09,0.3640493
2.2884e+09,0.3687222
2.2885e+09,0.3767789
2.2886e+09,0.3703336
2.2887e+09,0.3716226
2.2888e+09,0.3756509
2.2889e+09,0.3766177
2.289e+09,0.3690445
2.2891e+09,0.3684
2.2892e+09,0.369689
2.2893e+09,0.3750064
2.2894e+09,0.3704947
2.2895e+09,0.3779068
2.2896e+09,0.3714615
2.2897e+09,0.374523
2.2898e+09,0.3804849
2.2899e+09,0.3767789
2.29e+09,0.380646
2.2901e+09,0.3756509
2.2902e+09,0.3759732
2.2903e+09,0.374523
2.2904e+09,0.3783902
2.2905e+09,0.3814517
2.2906e+09,0.3682388
2.2907e+09,0.3759732
2.2908e+09,0.3703335
2.2909e+09,0.3829019
2.291e+09,0.3740396
2.2911e+09,0.369689
2.2912e+09,0.3735562
2.2913e+09,0.3669498
2.2914e+09,0.37694
2.2915e+09,0.3775845
2.2916e+09,0.369689
2.2917e+09,0.3713003
2.2918e+09,0.3775845
2.2919e+09,0.3716226
2.292e+09,0.3719449
2.2921e+09,0.3704947
2.2922e+09,0.370817
2.2923e+09,0.3811295
2.2924e+09,0.3711392
2.2925e+09,0.3780679
2.2926e+09,0.383063
2.2927e+09,0.3809683
2.2928e+09,0.3708169
2.2929e+09,0.3816129
2.293e+09,0.3838687
2.2931e+09,0.3812906
2.2932e+09,0.3716226
2.2933e+09,0.3740396
2.2934e+09,0.3819351
2.2935e+09,0.3808072
2.2936e+09,0.3753287
2.2937e+09,0.3804849
2.2938e+09,0.3629214
2.2939e+09,0.3684
2.294e+09,0.3708169
2.2941e+09,0.3716226
2.2942e+09,0.3785513
2.2943e+09,0.3766177
2.2944e+09,0.3816128
2.2945e+09,0.3733951
2.2946e+09,0.3816128
2.2947e+09,0.372106
2.2948e+09,0.3711392
2.2949e+09,0.3656607
2.295e+09,0.3708169
2.2951e+09,0.3679166
2.2952e+09,0.3750064
2.2953e+09,0.3761343
2.2954e+09,0.3713003
2.2955e+09,0.3666275
2.2956e+09,0.3651773
2.2957e+09,0.3748452
2.2958e+09,0.3754898
2.2959e+09,0.3779068
2.296e+09,0.3692056
2.2961e+09,0.3756509
2.2962e+09,0.3820962
2.2963e+09,0.37694
2.2964e+09,0.3692056
2.2965e+09,0.3742007
2.2966e+09,0.37694
2.2967e+09,0.3761343
2.2968e+09,0.3837076
2.2969e+09,0.374523
2.297e+09,0.3719449
2.2971e+09,0.3730728
2.2972e+09,0.3716226
2.2973e+09,0.3675943
2.2974e+09,0.369689
2.2975e+09,0.3759732
2.2976e+09,0.3740396
2.2977e+09,0.3742007
2.2978e+09,0.3814517
2.2979e+09,0.3782291
2.298e+09,0.3848355
2.2981e+09,0.3700113
2.2982e+09,0.372106
2.2983e+09,0.3743619
2.2984e+09,0.3774234
2.2985e+09,0.379357
2.2986e+09,0.3729117
2.2987e+09,0.3746841
2.2988e+09,0.3737173
2.2989e+09,0.3682388
2.299e+09,0.3701724
2.2991e+09,0.3764566
2.2992e+09,0.3680777
2.2993e+09,0.3706558
2.2994e+09,0.3706558
2.2995e+09,0.3675943
2.2996e+09,0.3787124
2.2997e+09,0.3709781
2.2998e+09,0.380646
2.2999e+09,0.3654995
2.3e+09,0.3772623
2.3001e+09,0.3759732
2.3002e+09,0.3822574
2.3003e+09,0.3788736
2.3004e+09,0.3717838
2.3005e+09,0.3785513
2.3006e+09,0.3733951
2.3007e+09,0.372106
2.3008e+09,0.3743619
2.3009e+09,0.3796793
2.301e+09,0.372106
2.3011e+09,0.3801627
2.3012e+09,0.3787124
2.3013e+09,0.3812906
2.3014e+09,0.372106
2.3015e+09,0.3711392
2.3016e+09,0.3750064
2.3017e+09,0.3819351
2.3018e+09,0.3743618
2.3019e+09,0.3724283
2.302e+09,0.3753287
2.3021e+09,0.3849966
2.3022e+09,0.3808072
2.3023e+09,0.37694
2.3024e+09,0.3790347
2.3025e+09,0.3674332
2.3026e+09,0.3809683
2.3027e+09,0.3711392
2.3028e+09,0.3740396
2.3029e+09,0.3753287
2.303e+09,0.3701724
2.3031e+09,0.3688834
2.3032e+09,0.378229
2.3033e+09,0.3816128
2.3034e+09,0.3785513
2.3035e+09,0.3867691
2.3036e+09,0.3646939
2.3037e+09,0.3798404
2.3038e+09,0.3667886
2.3039e+09,0.3669497
2.304e+09,0.3714615
2.3041e+09,0.3864468
2.3042e+09,0.3809683
2.3043e+09,0.3756509
2.3044e+09,0.3790347
2.3045e+09,0.3730728
2.3046e+09,0.378229
2.3047e+09,0.3740396
2.3048e+09,0.3750064
2.3049e+09,0.3690445
2.305e+09,0.3727506
2.3051e+09,0.3772623
2.3052e+09,0.3725894
2.3053e+09,0.3825796
2.3054e+09,0.3709781
2.3055e+09,0.3795181
2.3056e+09,0.3824185
2.3057e+09,0.3750064
2.3058e+09,0.3727505
2.3059e+09,0.379357
2.306e+09,0.3832242
2.3061e+09,0.3687222
2.3062e+09,0.3779068
2.3063e+09,0.3759732
2.3064e+09,0.3713004
2.3065e+09,0.3733951
2.3066e+09,0.3780679
2.3067e+09,0.3795181
2.3068e+09,0.3729117
2.3069e+09,0.365983
2.307e+09,0.3704947
2.3071e+09,0.3748453
2.3072e+09,0.3827408
2.3073e+09,0.3788736
2.3074e+09,0.3751676
2.3075e+09,0.3703336
2.3076e+09,0.381774
2.3077e+09,0.3796793
2.3078e+09,0.3751676
2.3079e+09,0.3783902
2.308e+09,0.3764566
2.3081e+09,0.3801627
2.3082e+09,0.369689
2.3083e+09,0.3800015
2.3084e+09,0.3709781
2.3085e+09,0.3679166
2.3086e+09,0.3730728
2.3087e+09,0.3756509
2.3088e+09,0.3701725
2.3089e+09,0.3658218
2.309e+09,0.3820962
2.3091e+09,0.3754898
2.3092e+09,0.3812906
2.3093e+09,0.3674332
2.3094e+09,0.3727505
2.3095e+09,0.374523
2.3096e+09,0.3687222
2.3097e+09,0.3774234
2.3098e+09,0.3651773
2.3099e+09,0.3748453
2.31e+09,0.3829019
2.3101e+09,0.37694
2.3102e+09,0.374523
2.3103e+09,0.3877359
2.3104e+09,0.3758121
2.3105e+09,0.3642105
2.3106e+09,0.3762955
2.3107e+09,0.374523
2.3108e+09,0.384191
2.3109e+09,0.378229
2.311e+09,0.3732339
2.3111e+09,0.3727505
2.3112e+09,0.3764566
2.3113e+09,0.3759732
2.3114e+09,0.3822574
2.3115e+09,0.3759732
2.3116e+09,0.3740396
2.3117e+09,0.3677554
2.3118e+09,0.3743618
2.3119e+09,0.3706558
2.312e+09,0.3785513
2.3121e+09,0.3779068
2.3122e+09,0.3814517
2.3123e+09,0.3761343
2.3124e+09,0.3717838
2.3125e+09,0.3643716
